date,Index,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,CRSP_SPvw,CRSP_SPvwx
201907,2980.38,56.458,134.48,0.2442739041,0.021,0.0329,0.0428,0.0206,-0.012604296,0.0019,0.0016709416,0.0024,0.0084,0.0005935376,0.014603,0.013367
201908,2926.46,56.8388,133.69,0.2485388245,0.0195,0.0298,0.0387,0.0163,-0.010142435,0.0016,-0.0000506682,0.0797,0.0738,0.0043178808,-0.016085,-0.018377
201909,2976.74,57.2195,132.9,0.24379691,0.0189,0.0303,0.0391,0.017,-0.0108381093,0.0018,0.0007834486,-0.0192,-0.019,0.0006054246,0.018791,0.017272
201910,3037.56,57.5599,135.09,0.2426304844,0.0165,0.0301,0.0392,0.0171,-0.0131574095,0.0015,0.0022861906,-0.0052,0.0006,0.0015103083,0.021621,0.020441
201911,3140.98,57.9003,137.28,0.2339361894,0.0154,0.0306,0.0394,0.0181,-0.0077962379,0.0012,-0.000536243,-0.0059,0.0014,0.0003063632,0.036206,0.033979
201912,3230.78,58.2406,139.47,0.2299438976,0.0154,0.0301,0.0388,0.0186,-0.0071991555,0.0014,-0.0009097695,-0.0253,-0.0089,0.0005023729,0.029787,0.028136
202001,3225.52,58.6873,131.7567,0.2322421148,0.0152,0.0294,0.0377,0.0176,-0.0076936915,0.0013,0.0038797699,0.0632,0.0519,0.001119022,0.000108,-0.001129
202002,2954.22,59.1339,124.0433,0.2582607418,0.0152,0.0278,0.0361,0.015,-0.0055601644,0.0012,0.0027406181,0.0588,0.028,0.0047766394,-0.081872,-0.08408
202003,2584.59,59.5806,116.33,0.3060971381,0.0029,0.0302,0.0429,0.0087,-0.0077002938,0.0012,-0.002176451,0.0625,-0.0351,0.0731531432,-0.121997,-0.123686
202004,2912.43,59.6149,110.63,0.2755630148,0.0014,0.0243,0.0413,0.0066,-0.0105380601,0,-0.0066869419,0.0082,0.0347,0.0143075397,0.128894,0.127654
202005,3044.31,59.6491,104.93,0.2643009466,0.0013,0.025,0.0395,0.0067,-0.0149669183,0.0001,0.0000195016,-0.0097,0.0084,0.0040720313,0.047818,0.045587
202006,3100.29,59.6834,99.23,0.2599004838,0.0016,0.0244,0.0364,0.0073,-0.0168450216,0.0001,0.0054720469,0.0023,0.0146,0.0072085511,0.020348,0.018885
202007,3271.12,59.406,98.8933,0.2538481447,0.0013,0.0214,0.0331,0.0062,-0.0119981517,0.0001,0.0050582435,0.0287,0.061,0.0016079457,0.05691,0.055682
202008,3500.31,59.1286,98.5567,0.2359749631,0.001,0.0225,0.0327,0.0065,-0.0085038846,0.0001,0.0031532105,-0.0349,-0.0488,0.0007433921,0.072068,0.070308
202009,3363,58.8512,98.22,0.2414819827,0.0011,0.0231,0.0336,0.0068,-0.0056980778,0.0001,0.0013927469,0.008,0.0041,0.0049074421,-0.038151,-0.039366
202010,3269.96,58.6604,96.8567,0.2531462251,0.001,0.0235,0.0344,0.0079,-0.0018951134,0.0001,0.0004149378,-0.0238,-0.019,0.0036611054,-0.026409,-0.027507
202011,3621.63,58.4696,95.4933,0.2263524912,0.0009,0.023,0.033,0.0087,-0.0052618187,0.0001,-0.0006106272,0.0093,0.0509,0.0024920325,0.109404,0.107624
202012,3756.07,58.2788,94.13,0.2191947588,0.0009,0.0226,0.0316,0.0093,-0.0000978825,0.0001,0.0009414785,-0.0115,0,0.0006781769,0.041572,0.040137
202101,3714.24,58.0637,105.4867,0.2237556291,0.0008,0.0245,0.0324,0.0108,0.0026973427,0,0.0042537835,-0.0304,-0.0331,0.0020775883,-0.010052,-0.01109
202102,3811.15,57.8485,116.8433,0.2168854181,0.0004,0.027,0.0342,0.0126,0.0070137029,0,0.0054743828,-0.0581,-0.0402,0.0015012683,0.026104,0.024631
202103,3972.89,57.6334,128.2,0.1980837771,0.0003,0.0304,0.0374,0.0161,0.0157183432,0,0.0070832731,-0.0322,-0.033,0.002473191,0.043314,0.04197
202104,4181.17,57.7106,138.3867,0.1928601898,0.0002,0.029,0.036,0.0164,0.0200542401,0,0.0082189092,0.0238,0.0222,0.0010592843,0.053906,0.052991
202105,4204.11,57.7878,148.5733,0.1892039983,0.0002,0.0296,0.0362,0.0162,0.0174643028,0,0.0080171052,0.0001,0.0045,0.0014964819,0.006208,0.004737
202106,4297.5,57.865,158.76,0.1893517312,0.0004,0.0279,0.0344,0.0152,0.0172545895,0,0.0092906629,0.0284,0.0442,0.0006073775,0.023682,0.022564
202107,4395.26,58.3282,164.2967,0.1870050696,0.0005,0.0257,0.0324,0.0132,0.0160790309,0,0.0048105235,0.0305,0.0239,0.0011239921,0.024305,0.023309
202108,4522.68,58.7913,169.8333,0.1847560839,0.0005,0.0255,0.0324,0.0128,0.0148456664,0,0.0020659114,-0.0035,-0.0045,0.0006020919,0.0306,0.029205
202109,4307.54,59.2545,175.37,0.193036445,0.0004,0.0253,0.0323,0.0137,0.0155978835,0,0.0027159709,-0.025,-0.0194,0.0013934415,-0.046076,-0.047152
202110,4605.38,59.6354,182.86,0.1823894543,0.0005,0.0268,0.0335,0.0158,0.0133682275,0,0.0083081186,0.0051,0.0159,0.0011511212,0.07051,0.069627
202111,4567,60.0162,190.35,0.189454908,0.0005,0.0262,0.0328,0.0156,0.0156397784,0.0001,0.0049134275,0.021,0.0094,0.0013266665,-0.007256,-0.008665
202112,4766.18,60.3971,197.84,0.1797857907,0.0006,0.0265,0.033,0.0146,0.012970023,0,0.0030725172,-0.011,-0.0129,0.0025184151,0.043485,0.042285
